datetime,portfolio_value,cash,return
2022-07-30 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-01 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-02 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-03 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-04 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-05 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-06 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-08 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-09 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-10 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-11 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-12 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-13 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-15 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-16 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-17 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-18 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-19 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-20 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-22 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-23 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-24 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-25 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-26 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-27 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-29 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-30 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-08-31 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-09-01 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-09-02 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-09-03 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-09-06 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-09-07 09:30:00-04:00,98147.83238220215,98147.83238220215,0.0
2022-09-08 09:30:00-04:00,97522.86961364746,147342.0114593506,-0.006367565675021614
2022-09-09 09:30:00-04:00,98889.96507263184,23980.326889038086,0.014018203775179483
2022-09-10 09:30:00-04:00,98889.96507263184,23980.326889038086,0.0
2022-09-12 09:30:00-04:00,100013.4066619873,23980.326889038086,0.01136052165182111
2022-09-13 09:30:00-04:00,98519.15403747559,12125.706924438477,-0.014940523219669988
2022-09-14 09:30:00-04:00,96936.75718688965,12125.706924438477,-0.016061819308598735
2022-09-15 09:30:00-04:00,96612.10508728027,12125.706924438477,-0.003349112442285085
2022-09-16 09:30:00-04:00,94715.81007385254,12125.706924438477,-0.019627923557970384
2022-09-17 09:30:00-04:00,94715.81007385254,100862.05030822754,0.0
2022-09-19 09:30:00-04:00,94720.35415197755,100836.51430822755,4.797591998073614e-05
2022-09-20 09:30:00-04:00,94675.55434729005,100836.51430822755,-0.0004729691425733318
2022-09-21 09:30:00-04:00,94658.75454260255,100836.51430822755,-0.0001774460662344879
2022-09-22 09:30:00-04:00,94811.2345230713,100836.51430822755,0.00161083865095768
2022-09-23 09:30:00-04:00,94907.2345230713,100836.51430822755,0.00101253823434444
2022-09-24 09:30:00-04:00,94907.2345230713,100836.51430822755,0.0
2022-09-26 09:30:00-04:00,94973.9542496338,100836.51430822755,0.0007029993751033192
2022-09-27 09:30:00-04:00,94948.1944840088,100836.51430822755,-0.0002712297895619553
2022-09-28 09:30:00-04:00,95505.11205603028,151255.2528031006,0.0058654888073230715
2022-09-29 09:30:00-04:00,94627.88470007325,227046.2938187256,-0.00918513508933827
2022-09-30 09:30:00-04:00,96436.49822546387,227046.2938187256,0.01911290240845065
2022-10-01 09:30:00-04:00,96436.49822546387,227046.2938187256,0.0
2022-10-03 09:30:00-04:00,96696.4186661377,227046.2938187256,0.0026952496767991274
2022-10-04 09:30:00-04:00,92609.89602209473,227046.2938187256,-0.04226136500621025
2022-10-05 09:30:00-04:00,92252.49853063966,227046.2938187256,-0.003859171717132792
2022-10-06 09:30:00-04:00,91447.4755814209,227046.2938187256,-0.0087262996887979
2022-10-07 09:30:00-04:00,93848.12337805177,227046.2938187256,0.02625165737345503
2022-10-08 09:30:00-04:00,93848.12337805177,227046.2938187256,0.0
2022-10-10 09:30:00-04:00,95656.73690344239,227046.2938187256,0.019271706884376627
2022-10-11 09:30:00-04:00,97721.65734411622,227046.2938187256,0.021586774831742428
2022-10-12 09:30:00-04:00,97746.91897131348,227046.2938187256,0.0002585059226769548
2022-10-13 09:30:00-04:00,100981.48690344239,227046.2938187256,0.033091252043229824
2022-10-14 09:30:00-04:00,93999.74822546387,227046.2938187256,-0.06913879852704474
2022-10-15 09:30:00-04:00,93999.74822546387,227046.2938187256,0.0
2022-10-17 09:30:00-04:00,95638.68029333497,227046.2938187256,0.01743549423068691
2022-10-18 09:30:00-04:00,91624.36205603028,227046.2938187256,-0.041973793709744855
2022-10-19 09:30:00-04:00,93840.90734411622,227046.2938187256,0.024191658619467038
2022-10-20 09:30:00-04:00,94187.46425939942,227046.2938187256,0.0036930260489955735
2022-10-21 09:30:00-04:00,95237.9755814209,227046.2938187256,0.011153409111092527
2022-10-22 09:30:00-04:00,95237.9755814209,227046.2938187256,0.0
2022-10-24 09:30:00-04:00,91349.99853063966,227046.2938187256,-0.04082381032403759
2022-10-25 09:30:00-04:00,90303.1007340088,227046.2938187256,-0.011460293524577558
2022-10-26 09:30:00-04:00,89077.84149938964,147465.70075231933,-0.013568296378085654
2022-10-27 09:30:00-04:00,88396.90521551513,94526.02533270263,-0.007644283610971692
2022-10-28 09:30:00-04:00,88448.10541082763,94526.02533270263,0.000579208007199794
2022-10-29 09:30:00-04:00,88448.10541082763,94526.02533270263,0.0
2022-10-31 09:30:00-04:00,88342.98529364013,94526.02533270263,-0.0011884948433800169
2022-11-01 09:30:00-04:00,88283.78509832763,94526.02533270263,-0.0006701176682645249
2022-11-02 09:30:00-04:00,88383.62543035888,94526.02533270263,0.0011309022593453122
2022-11-03 09:30:00-04:00,88582.50531317138,94526.02533270263,0.002250189238607314
2022-11-04 09:30:00-04:00,88494.02533270263,94526.02533270263,-0.0009988426061776634
2022-11-05 09:30:00-04:00,88494.02533270263,94526.02533270263,0.0
2022-11-07 09:30:00-05:00,88482.66546942138,94526.02533270263,-0.000128368703294246
2022-11-08 09:30:00-05:00,88428.26556707763,94526.02533270263,-0.0006148085848809437
2022-11-09 09:30:00-05:00,88447.14544989013,94526.02533270263,0.0002135050675418082
2022-11-10 09:30:00-05:00,88317.22552801513,94526.02533270263,-0.0014688989815799802
2022-11-11 09:30:00-05:00,88196.58539129638,94526.02533270263,-0.0013659864878848849
2022-11-12 09:30:00-05:00,88196.58539129638,94526.02533270263,0.0
2022-11-14 09:30:00-05:00,88179.46527410888,94526.02533270263,-0.00019411315201767199
2022-11-15 09:30:00-05:00,88107.62543035888,94526.02533270263,-0.0008147003786730389
2022-11-16 09:30:00-05:00,88177.54535223388,94526.02533270263,0.0007935740128448554
2022-11-17 09:30:00-05:00,88278.66546942138,94526.02533270263,0.0011467785453038726
2022-11-18 09:30:00-05:00,88162.18548895263,94526.02533270263,-0.0013194578763664477
2022-11-19 09:30:00-05:00,88162.18548895263,94526.02533270263,0.0
2022-11-21 09:30:00-05:00,88211.78509832763,94526.02533270263,0.0005625950525149914
2022-11-22 09:30:00-05:00,88179.94525457763,94526.02533270263,-0.000360947731808281
2022-11-23 09:30:00-05:00,88133.22552801513,94526.02533270263,-0.0005298225852558014
2022-11-24 09:30:00-05:00,88133.22552801513,94526.02533270263,0.0
2022-11-25 09:30:00-05:00,88096.74554754638,94526.02533270263,-0.00041391859029549227
2022-11-26 09:30:00-05:00,88096.74554754638,94526.02533270263,0.0
2022-11-28 09:30:00-05:00,88140.58539129638,94526.02533270263,0.0004976329542882851
2022-11-29 09:30:00-05:00,88189.22552801513,94526.02533270263,0.0005518472166121668
2022-11-30 09:30:00-05:00,88198.18548895263,94526.02533270263,0.00010159927002262314
2022-12-01 09:30:00-05:00,88072.47308660888,88072.47308660888,-0.001425340007244258
2022-12-02 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-03 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-05 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-06 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-07 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-08 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-09 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-10 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-12 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-13 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-14 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-15 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-16 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-17 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-19 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-20 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-21 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-22 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-23 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-24 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-27 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-28 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-29 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-30 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2022-12-31 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-03 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-04 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-05 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-06 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-07 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-09 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-10 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-11 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-12 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-13 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-14 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-17 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-18 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-19 09:30:00-05:00,88072.47308660888,88072.47308660888,0.0
2023-01-20 09:30:00-05:00,87988.85074163816,132070.15143133543,-0.000949471975068561
2023-01-21 09:30:00-05:00,87988.85074163816,132070.15143133543,0.0
2023-01-23 09:30:00-05:00,87240.79129339597,132070.15143133543,-0.008501752687266162
2023-01-24 09:30:00-05:00,86996.71087957761,132070.15143133543,-0.002797778541433704
2023-01-25 09:30:00-05:00,87327.8000519409,132070.15143133543,0.0038057665515836003
2023-01-26 09:30:00-05:00,86516.46087957761,132070.15143133543,-0.009290731838895616
2023-01-27 09:30:00-05:00,86456.57101751707,132070.15143133543,-0.0006922366154564763
2023-01-28 09:30:00-05:00,86456.57101751707,132070.15143133543,0.0
2023-01-30 09:30:00-05:00,86553.75281072996,132070.15143133543,0.0011240532913709966
2023-01-31 09:30:00-05:00,86742.46087957761,132070.15143133543,0.0021802413265696874
2023-02-01 09:30:00-05:00,86281.4223969116,132070.15143133543,-0.005315026550907542
2023-02-02 09:30:00-05:00,85872.58916937254,85872.58916937254,-0.0047383691202764755
2023-02-03 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-04 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-06 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-07 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-08 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-09 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-10 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-11 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-13 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-14 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-15 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-16 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-17 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-18 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-21 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-22 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-23 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-24 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-25 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-27 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-02-28 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-03-01 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-03-02 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-03-03 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-03-04 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-03-06 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-03-07 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-03-08 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-03-09 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-03-10 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-03-11 09:30:00-05:00,85872.58916937254,85872.58916937254,0.0
2023-03-13 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-14 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-15 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-16 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-17 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-18 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-20 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-21 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-22 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-23 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-24 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-25 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-27 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-28 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-29 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-30 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-03-31 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-04-01 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-04-03 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-04-04 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-04-05 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-04-06 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-04-07 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-04-10 09:30:00-04:00,85872.58916937254,85872.58916937254,0.0
2023-04-11 09:30:00-04:00,85485.68658148192,128973.24761663817,-0.004505542357963743
2023-04-12 09:30:00-04:00,85315.02813421629,128973.24761663817,-0.0019963394351750763
2023-04-13 09:30:00-04:00,85600.16839300536,128973.24761663817,0.003342204357484224
2023-04-14 09:30:00-04:00,85215.38787542723,128973.24761663817,-0.004495090661639001
2023-04-15 09:30:00-04:00,85215.38787542723,128973.24761663817,0.0
2023-04-17 09:30:00-04:00,85262.02813421629,128973.24761663817,0.0005473220265950207
2023-04-18 09:30:00-04:00,84921.76903997801,128973.24761663817,-0.003990745959064679
2023-04-19 09:30:00-04:00,85277.92748724364,128973.24761663817,0.004193959349786391
2023-04-20 09:30:00-04:00,85384.98852239989,128973.24761663817,0.0012554366447550258
2023-04-21 09:30:00-04:00,85281.1073578491,128973.24761663817,-0.0012166209347621582
2023-04-22 09:30:00-04:00,85281.1073578491,128973.24761663817,0.0
2023-04-24 09:30:00-04:00,85302.30865179442,128973.24761663817,0.0002486048153238496
2023-04-25 09:30:00-04:00,85451.76903997801,128973.24761663817,0.0017521259453092686
2023-04-26 09:30:00-04:00,85860.92748724364,128973.24761663817,0.004788179950659721
2023-04-27 09:30:00-04:00,85831.24761663817,128973.24761663817,-0.00034567377122585174
2023-04-28 09:30:00-04:00,85355.30865179442,128973.24761663817,-0.00554505472144029
2023-04-29 09:30:00-04:00,85355.30865179442,128973.24761663817,0.0
2023-05-01 09:30:00-04:00,84933.42748724364,128973.24761663817,-0.004942647050482085
2023-05-02 09:30:00-04:00,85007.62878118895,128973.24761663817,0.000873640639976081
2023-05-03 09:30:00-04:00,85369.08916937254,128973.24761663817,0.004252093528146705
2023-05-04 09:30:00-04:00,85838.66839300536,128973.24761663817,0.0055005767099278735
2023-05-05 09:30:00-04:00,85628.78722845457,128973.24761663817,-0.0024450654755017176
2023-05-06 09:30:00-04:00,85628.78722845457,128973.24761663817,0.0
2023-05-08 09:30:00-04:00,85198.42748724364,128973.24761663817,-0.005025876870855983
2023-05-09 09:30:00-04:00,85393.46709906004,128973.24761663817,0.0022892395736482385
2023-05-10 09:30:00-04:00,85101.96709906004,128973.24761663817,-0.003413610079350038
2023-05-11 09:30:00-04:00,85306.54632269286,128973.24761663817,0.0024039306094378876
2023-05-12 09:30:00-04:00,85150.72619329832,128973.24761663817,-0.001826590526887606
2023-05-13 09:30:00-04:00,85150.72619329832,128973.24761663817,0.0
2023-05-15 09:30:00-04:00,85277.92748724364,128973.24761663817,0.001493836865895437
2023-05-16 09:30:00-04:00,85316.08916937254,128973.24761663817,0.0004474977670465563
2023-05-17 09:30:00-04:00,85264.14696966551,128973.24761663817,-0.0006088206833286813
2023-05-18 09:30:00-04:00,84993.84826361082,128973.24761663817,-0.0031701332349087785
2023-05-19 09:30:00-04:00,84435.22619329832,128973.24761663817,-0.006572500030589512
2023-05-20 09:30:00-04:00,84435.22619329832,128973.24761663817,0.0
2023-05-22 09:30:00-04:00,84597.40606390379,128973.24761663817,0.001920760776245034
2023-05-23 09:30:00-04:00,84762.76903997801,128973.24761663817,0.0019547050408295075
2023-05-24 09:30:00-04:00,85256.72619329832,128973.24761663817,0.005827524972518816
2023-05-25 09:30:00-04:00,85010.80865179442,128973.24761663817,-0.0028844356625464806
2023-05-26 09:30:00-04:00,84948.26903997801,128973.24761663817,-0.000735666591204498
2023-05-27 09:30:00-04:00,84948.26903997801,128973.24761663817,0.0
2023-05-30 09:30:00-04:00,84238.0677460327,128973.24761663817,-0.0083603974745039
2023-05-31 09:30:00-04:00,84635.5677460327,128973.24761663817,0.004718769205371842
2023-06-01 09:30:00-04:00,84655.70800482176,128973.24761663817,0.00023796447906510032
2023-06-02 09:30:00-04:00,83976.24761663817,128973.24761663817,-0.008026161545360844
2023-06-03 09:30:00-04:00,83717.55624700926,83717.55624700926,-0.0030805302329043327
2023-06-05 09:30:00-04:00,83717.55624700926,83717.55624700926,0.0
2023-06-06 09:30:00-04:00,83717.55624700926,83717.55624700926,0.0
2023-06-07 09:30:00-04:00,83891.0151703491,41903.89493109129,0.0020719539737645842
2023-06-08 09:30:00-04:00,83712.65445257566,41903.89493109129,-0.002126100362610406
2023-06-09 09:30:00-04:00,84039.97409368894,41903.89493109129,0.003910037774500497
2023-06-10 09:30:00-04:00,84039.97409368894,41903.89493109129,0.0
2023-06-12 09:30:00-04:00,84134.05624700926,41903.89493109129,0.0011194928881752553
2023-06-13 09:30:00-04:00,83918.45654608152,105249.13690496824,-0.0025625734755347906
2023-06-14 09:30:00-04:00,83835.64642645261,105249.13690496824,-0.0009867926918250003
2023-06-15 09:30:00-04:00,83868.96756292722,105249.13690496824,0.0003974578582612853
2023-06-16 09:30:00-04:00,83541.15744329832,105249.13690496824,-0.003908598485881543
2023-06-17 09:30:00-04:00,83541.15744329832,105249.13690496824,0.0
2023-06-20 09:30:00-04:00,83733.8243068237,105168.87490496824,0.0023062508279965144
2023-06-21 09:30:00-04:00,83797.03472552488,105168.87490496824,0.0007548970708606273
2023-06-22 09:30:00-04:00,83905.3243068237,105168.87490496824,0.0012922841679723351
2023-06-23 09:30:00-04:00,83955.30526385496,105168.87490496824,0.0005956827822806154
2023-06-24 09:30:00-04:00,83955.30526385496,105168.87490496824,0.0
2023-06-26 09:30:00-04:00,83970.49514422605,105168.87490496824,0.00018092817747916712
2023-06-27 09:30:00-04:00,83983.72460589597,105168.87490496824,0.00015754893009978232
2023-06-28 09:30:00-04:00,83851.42550311277,105168.87490496824,-0.0015752945395555162
2023-06-29 09:30:00-04:00,83806.83532366941,105168.87490496824,-0.0005317760452587805
2023-06-30 09:30:00-04:00,82875.23345599364,157920.0338710327,-0.011116060689773555
2023-07-01 09:30:00-04:00,82875.23345599364,157920.0338710327,0.0
2023-07-03 09:30:00-04:00,82623.63158831786,157920.0338710327,-0.0030359114198982295
2023-07-04 09:30:00-04:00,82623.63158831786,157920.0338710327,0.0
2023-07-05 09:30:00-04:00,82795.33324847411,157920.0338710327,0.002078118049951838
2023-07-06 09:30:00-04:00,83218.63158831786,157920.0338710327,0.0051125869446457806
2023-07-07 09:30:00-04:00,83352.93304095458,157920.0338710327,0.0016138387530943987
2023-07-08 09:30:00-04:00,83352.93304095458,157920.0338710327,0.0
2023-07-10 09:30:00-04:00,83429.43511614989,157920.0338710327,0.0009178090368784364
2023-07-11 09:30:00-04:00,83043.53179583739,157920.0338710327,-0.004625505611721481
2023-07-12 09:30:00-04:00,82033.73138079833,157920.0338710327,-0.012159892446791165
2023-07-13 09:30:00-04:00,81777.03490863036,157920.0338710327,-0.0031291575775871383
2023-07-14 09:30:00-04:00,81338.43200335692,157920.0338710327,-0.005363399464941354
2023-07-15 09:30:00-04:00,81338.43200335692,157920.0338710327,0.0
2023-07-17 09:30:00-04:00,81567.93304095458,157920.0338710327,0.0028215571894498748
2023-07-18 09:30:00-04:00,81335.0338710327,157920.0338710327,-0.0028552785541953174
2023-07-19 09:30:00-04:00,80692.98799853516,135749.19918017578,-0.007893841582651717
2023-07-20 09:30:00-04:00,80794.62755541992,135749.19918017578,0.001259583507883022
2023-07-21 09:30:00-04:00,80820.04021411133,135749.19918017578,0.0003145340161878618
2023-07-22 09:30:00-04:00,80820.04021411133,135749.19918017578,0.0
2023-07-24 09:30:00-04:00,80891.4297709961,135749.19918017578,0.0008833150378995125
2023-07-25 09:30:00-04:00,80824.87755541992,135749.19918017578,-0.0008227350630911623
2023-07-26 09:30:00-04:00,80758.3290324707,135749.19918017578,-0.0008233668266751648
2023-07-27 09:30:00-04:00,80207.78050952149,135749.19918017578,-0.006817235194748306
2023-07-28 09:30:00-04:00,80207.78050952149,80207.78050952149,0.0
2023-07-29 09:30:00-04:00,80207.78050952149,80207.78050952149,0.0
2023-07-31 09:30:00-04:00,80207.78050952149,80207.78050952149,0.0
2023-08-01 09:30:00-04:00,80207.78050952149,80207.78050952149,0.0
2023-08-02 09:30:00-04:00,80473.53954272461,120359.53954272461,0.00331338221198596
2023-08-03 09:30:00-04:00,80932.01879077149,120359.53954272461,0.005697267084958657
2023-08-04 09:30:00-04:00,80696.17943530274,120359.53954272461,-0.0029140426618845527
2023-08-05 09:30:00-04:00,80696.17943530274,120359.53954272461,0.0
2023-08-07 09:30:00-04:00,80873.06029467774,120359.53954272461,0.002191935982753801
2023-08-08 09:30:00-04:00,80928.50072436524,120359.53954272461,0.0006855240729792822
2023-08-09 09:30:00-04:00,80844.89965014649,120359.53954272461,-0.0010330238849164397
2023-08-10 09:30:00-04:00,80918.81932788086,120359.53954272461,0.0009143394085990852
2023-08-11 09:30:00-04:00,81290.17943530274,120359.53954272461,0.004589292212941576
2023-08-12 09:30:00-04:00,81290.17943530274,180739.45970874024,0.0
2023-08-14 09:30:00-04:00,81126.65697436524,180739.45970874024,-0.002011589371230804
2023-08-15 09:30:00-04:00,80774.98216967774,180739.45970874024,-0.004334885940124766
2023-08-16 09:30:00-04:00,81628.42162280274,180739.45970874024,0.01056564087296552
2023-08-17 09:30:00-04:00,81919.61888842774,180739.45970874024,0.0035673514179974664
