time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-06-24 09:30:00-04:00,MLTrader,d3e11ff306524cbaae531c8591dc04ee,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,d3e11ff306524cbaae531c8591dc04ee,SPY,sell,market,fill,1,gtc,0.0,1,stock,544.4000244140625,92.0,0.0
